cell,rpt_seq,rpt_key,Ah_throughput,Cn_Si,Cn_Gr,x100,Cp,y100,Cn,LLI,x0,y0,alpha,R,Un0,Un100,x0_si,x0_gr,x100_si,x100_gr,lli_theta,si_scale_a,si_shift_b,success,cost,nfev,message,Qcc_max_meas,rmse_v_global,rmse_v_weighted,rmse_dvdq_global,rmse_dvdq_weighted,flag_bad_qmax,flag_peak_missing,flag_fit_suspect,feature_definition,dvdq_sg_window_used,dvdq_sg_poly_used,is_calendar,day,source_file,transition_soc,transition_reason,transition_n_candidates,transition_n_valid,calendar_day_status,q_at_vmax,q_at_vmin,C_est,model_v_min,model_v_max,v_window_inside_model,Vmax_meas,Vmin_meas
1,0,2,32.97648722194326,1.0751383152138558,1.5300942721437738,0.9786841808451234,2.6853500933929797,0.0253692512957778,2.6052325873576296,2.61782524200555,0.0012235504172756,0.9736673125114034,0.4126841958108317,,0.8899710982170338,0.0535061547733785,0.000465725115555,0.0017560450700245,0.982565285826002,0.975957077851356,2.61782524200555,0.9046301185075584,0.0326252499050629,True,0.0672789724001006,19,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.5465122872497616,0.0031187688831744,0.0031187688831744,0.0577754482421858,0.0577754482421858,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,False,,code/diagnostic_algorithm_lifetime_crate/batch_results/A01_cell_lifetime_diagnostics/cell001/cell001_voltage_fit_summary.csv,0.4656983106961847,success,2,1,not_calendar,,,,,,,,
1,1,6,43.3565203131143,1.1157263404640652,1.46852054646619,0.9626056732553084,2.695763721556399,0.0195255851590415,2.584246886930255,2.5402470785653373,0.0010734561528893,0.9412816793079204,0.4317413889929848,,0.9019864528885262,0.0602567374824084,0.0004243337342776,0.0015666348029079,0.9748910446938368,0.9532717504649336,2.5402470785653373,0.9159121109597058,0.0286795393133711,True,0.0462857938188647,25,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.484836638730073,0.0025726474145027,0.0025726474145027,0.051918034983741,0.051918034983741,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,False,,code/diagnostic_algorithm_lifetime_crate/batch_results/A01_cell_lifetime_diagnostics/cell001/cell001_voltage_fit_summary.csv,0.4809784364986075,success,2,1,not_calendar,,,,,,,,
1,2,10,531.9060494802173,1.171950561488632,1.33578919291888,0.9629504416589822,2.709544981207455,0.0199860111202517,2.5077397544075124,2.4689821001977363,0.0003418239047873,0.9109001370786703,0.4673334062790424,,0.9684383590231826,0.0607460346386675,0.0001500335173049,0.0005100906144519,0.9755833499497631,0.9518669982211266,2.4689821001977363,0.9334344093329764,0.0353882130222231,True,0.0813076416613791,22,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.4139718986774596,0.0035716973927974,0.0035716973927974,0.0689747551416664,0.0689747551416664,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,False,,code/diagnostic_algorithm_lifetime_crate/batch_results/A01_cell_lifetime_diagnostics/cell001/cell001_voltage_fit_summary.csv,0.5209169313618928,success,2,1,not_calendar,,,,,,,,
1,3,14,1024.0837785764395,0.5284533200820806,1.1481661557901408,0.9771840353903454,2.69166660391839,0.0211013016460742,1.6766194758722213,1.695163454186809,0.0037192248225011,0.6274654249362094,0.3151897778159623,,0.7195200218003769,0.0544826036828139,0.0006140311650275,0.0051484168340533,0.9843643539035626,0.9738792322149328,1.695163454186809,0.5735464425281833,0.0799999954546475,True,0.3939944626866827,26,DE -> LSQ polish | Both `ftol` and `xtol` termination conditions are satisfied.,1.63213006047431,0.006728621652177,0.006728621652177,0.1643789682950889,0.1643789682950889,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,False,,code/diagnostic_algorithm_lifetime_crate/batch_results/A01_cell_lifetime_diagnostics/cell001/cell001_voltage_fit_summary.csv,0.4296507601953864,success,3,1,not_calendar,,,,,,,,
1,4,18,1178.4992572132642,0.4363986427816042,1.1513375801668522,0.9185869222602752,2.7336468218513725,0.019709446157698,1.5877362229484564,1.512352395248819,0.0044040587738114,0.5506782732767702,0.2748558837885575,,0.699138209505369,0.0676720068683754,0.000580914235244,0.0058531690230807,0.9634091088617808,0.9015977545084944,1.512352395248819,0.5096539746805445,0.0701413282964992,True,0.3625494919321326,20,DE -> LSQ polish | `ftol` termination condition is satisfied.,1.4514812467562024,0.0062034588242956,0.0062034588242956,0.1529764622161394,0.1529764622161394,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,False,,code/diagnostic_algorithm_lifetime_crate/batch_results/A01_cell_lifetime_diagnostics/cell001/cell001_voltage_fit_summary.csv,0.3956891900595582,success,2,1,not_calendar,,,,,,,,
1,5,22,1310.0526916514452,0.3217115243271797,1.1669367568747122,0.8644283013588424,2.7054794000971616,0.0185088377953736,1.488648281201892,1.336904984415235,0.0047040352788846,0.4915588454803425,0.2161098282177433,,0.6992226117323398,0.0711345189921065,0.0005463949896049,0.0058502506047695,0.9491534745102264,0.8410707103161549,1.336904984415235,0.4801115753588184,0.0611999654306128,True,0.2549177865402967,21,DE -> LSQ polish | `ftol` termination condition is satisfied.,1.2798270510074872,0.0049683577627788,0.0049683577627788,0.1494689178460126,0.1494689178460126,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,False,,code/diagnostic_algorithm_lifetime_crate/batch_results/A01_cell_lifetime_diagnostics/cell001/cell001_voltage_fit_summary.csv,0.0,no_valid_transition_and_above_threshold_portion_not_more_than_half_set_to_zero,3,0,not_calendar,,,,,,,,
1,6,26,1428.7347305699068,0.2601128751613475,1.1591990407210824,0.8333478643172045,2.709833975578197,0.0186810754634404,1.41931191588243,1.2334031668917542,0.004723288357499,0.4526843188546509,0.1832668860527584,,0.704601284527611,0.0717883130669519,0.0005297840266069,0.0056642695265581,0.9432588287591944,0.8086849424594017,1.2334031668917542,0.4769472163799962,0.0565487178223006,True,0.2575044067400658,21,DE -> LSQ polish | `ftol` termination condition is satisfied.,1.1760767344526355,0.004746202488428,0.004746202488428,0.1923733343972533,0.1923733343972533,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,False,,code/diagnostic_algorithm_lifetime_crate/batch_results/A01_cell_lifetime_diagnostics/cell001/cell001_voltage_fit_summary.csv,0.0,no_valid_transition_and_above_threshold_portion_not_more_than_half_set_to_zero,1,0,not_calendar,,,,,,,,
2,0,2,33.006010934646305,1.0791670081399558,1.5255017345286803,0.9774182428990652,2.6817928760075764,0.0249148872686542,2.604668742668636,2.6126673129769045,0.0011979531418756,0.973060621205747,0.4143202513476957,,0.892162920130887,0.0542697118065901,0.0004578812304834,0.0017214931499584,0.9817737069635116,0.974337110300457,2.6126673129769045,0.9049228528202418,0.0331452674319511,True,0.0662205490660776,25,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.5427304746894706,0.0031053961897231,0.0031053961897231,0.057039438977596,0.057039438977596,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,False,,code/diagnostic_algorithm_lifetime_crate/batch_results/A01_cell_lifetime_diagnostics/cell002/cell002_voltage_fit_summary.csv,0.4670901148509696,success,2,1,not_calendar,-0.0009035418782703,2.543218767367716,2.5441223092459864,2.6209667754843764,4.2506731934287325,True,4.2001095,2.7356083
2,1,6,43.56018849998545,1.1527707700132417,1.433719437188327,0.9616637524929312,2.704333808571709,0.0179872187636053,2.5864902072015683,2.535977322268273,0.001093214332373,0.9367000945201724,0.4456892072521984,,0.8986254345036206,0.060827942698785,0.0004385177280615,0.0016196179571696,0.9741228752611788,0.95164609340657,2.535977322268273,0.9179960125052248,0.0267448638596451,True,0.0472490376128571,39,DE -> LSQ polish | `xtol` termination condition is satisfied.,2.484506290278624,0.0025937403006133,0.0025937403006133,0.0525274744734015,0.0525274744734015,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,False,,code/diagnostic_algorithm_lifetime_crate/batch_results/A01_cell_lifetime_diagnostics/cell002/cell002_voltage_fit_summary.csv,0.4891103780509219,success,3,2,not_calendar,0.0046347822828461,2.484974078818744,2.4803392965358975,2.6347128003332516,4.241205274866389,True,4.2006,2.7442
2,2,10,290.8157148146673,1.1115780558501391,1.3958464534027364,0.9702466215493808,2.706739902100316,0.0196333767046432,2.5074245092528757,2.4859626030321413,0.0010411598502164,0.9174697470483524,0.4433146648077354,,0.903050218376842,0.0578834435664108,0.0004023607200464,0.0015498655846202,0.9791306582344168,0.9631718460951176,2.4859626030321413,0.8807503147728099,0.0476173520465236,True,0.0805472532327014,11,DE -> LSQ polish | `ftol` termination condition is satisfied.,2.430209529166234,0.0036095628889965,0.0036095628889965,0.0513876150808927,0.0513876150808927,False,False,False,"dV/dQ valleys | R1=first_valley, R2=last_valley",31,3,False,,code/diagnostic_algorithm_lifetime_crate/batch_results/A01_cell_lifetime_diagnostics/cell002/cell002_voltage_fit_summary.csv,0.5128400286150446,success,2,1,not_calendar,0.0042650844350882,2.430692599501927,2.4264275150668384,2.641425470052591,4.2494392240446235,True,4.2005,2.7431
